Chl,EC,DO,Phycoprotein,Turbidity,T,PH,Ammonia Nitrogen
6.53,491.02,9.59,2166.37,18.49,29.433,8.3,0.0
6.53,492.23,6.05,2183.77,18.17,29.427,8.3,0.0
6.6,491.94,2.45,2247.73,18.39,29.419,8.3,0.0
6.5,492.18,3.32,2260.85,18.31,29.411,8.31,0.0
6.59,490.92,5.34,2257.76,19.27,29.402,8.31,0.0
6.68,490.82,5.55,2264.08,18.63,29.399,8.31,0.0
6.75,489.59,6.42,2244.25,19.3,29.401,8.31,0.0
6.79,490.25,6.96,2279.78,19.14,29.406,8.32,0.0
6.87,489.53,4.65,2325.35,19.51,29.414,8.32,0.0
6.92,489.41,2.15,2418.49,20.75,29.422,8.32,0.0
6.86,487.47,2.2,2451.21,20.24,29.427,8.33,0.0
6.87,490.07,4.83,2479.28,19.08,29.432,8.33,0.0
6.86,489.73,4.4,2504.16,19.3,29.433,8.33,0.0
6.92,491.66,5.48,2517.77,19.16,29.429,8.34,0.0
6.96,490.67,2.3,2554.58,19.35,29.425,8.34,0.0
7.01,490.56,3.32,2566.03,19.83,29.419,8.35,0.0
7.09,491.95,5.14,2574.22,23.44,29.422,8.35,0.0
7.11,491.57,4.28,2609.51,25.31,29.427,8.35,0.0
7.14,491.61,6.78,2657.48,19.53,29.431,8.36,0.0
7.15,491.09,3.72,2815.55,19.64,29.436,8.36,0.0
7.22,489.79,3.39,2804.28,19.49,29.437,8.36,0.0
7.23,489.85,3.57,2891.56,27.76,29.44,8.36,0.0
7.29,490.29,4.73,2880.69,22.18,29.444,8.37,0.0
7.28,489.22,3.63,2887.06,20.81,29.444,8.37,0.0
7.32,489.67,5.83,2910.79,21.0,29.444,8.38,0.0
7.36,488.54,7.91,2973.76,21.14,29.445,8.38,0.0
7.4,489.17,5.12,3068.51,21.43,29.447,8.39,0.0
7.43,490.85,3.61,3067.9,17.72,29.449,8.39,0.0
7.46,490.94,3.75,2719.24,19.15,29.444,8.4,0.0
7.47,489.7,9.71,3706.96,20.58,29.438,8.4,0.0
7.32,489.34,7.11,3117.2,20.69,29.429,8.4,0.0
7.22,488.74,8.95,2806.96,28.28,29.418,8.4,0.0
7.14,488.69,5.91,2702.14,19.69,29.406,8.4,0.0
7.08,486.64,4.44,2693.55,24.55,29.397,8.4,0.0
7.02,485.98,3.63,2701.23,19.58,29.389,8.4,0.0
7.0,485.68,4.31,2718.02,20.64,29.383,8.4,0.0
7.2,486.9,6.57,2821.03,22.76,29.381,8.39,0.0
7.28,487.42,5.77,2879.91,18.86,29.385,8.39,0.0
7.39,486.47,2.66,3706.84,25.87,29.391,8.39,0.0
7.49,485.97,4.81,3716.55,23.37,29.392,8.39,0.0
7.59,487.19,4.1,3917.76,22.19,29.393,8.39,0.0
7.68,487.72,5.03,3996.32,20.05,29.391,8.39,0.0
7.7,487.62,3.51,3909.2,19.09,29.389,8.39,0.0
7.62,486.61,5.87,3785.56,18.19,29.38,8.39,0.0
7.66,486.33,5.27,3702.28,16.59,29.368,8.38,0.0
7.49,487.88,4.07,2934.94,20.21,29.356,8.38,0.0
7.46,488.55,3.43,4169.45,18.34,29.344,8.38,0.0
7.26,487.99,2.6,2438.42,21.19,29.33,8.37,0.0
7.08,488.55,2.47,2721.18,20.27,29.319,8.37,0.0
6.95,487.98,4.17,2534.79,19.9,29.303,8.36,0.0
6.82,489.15,5.07,2326.67,19.54,29.291,8.35,0.0
6.62,489.62,3.91,2232.54,19.29,29.272,8.34,0.0
6.44,489.57,4.03,2114.32,17.69,29.256,8.33,0.0
6.29,489.9,3.06,1997.44,16.8,29.243,8.32,0.0
6.25,490.8,2.84,1938.18,16.17,29.23,8.31,0.0
6.18,490.52,6.28,1890.21,16.03,29.22,8.3,0.0
6.15,491.17,5.68,1852.76,15.97,29.217,8.29,0.0
6.1,490.71,8.51,1804.01,16.03,29.212,8.29,0.0
6.04,491.17,6.37,1706.48,16.0,29.214,8.28,0.0
6.0,491.07,3.05,1617.31,15.83,29.217,8.27,0.0
5.81,489.4,4.2,1551.05,15.82,29.213,8.27,0.0
5.73,490.26,4.23,1502.81,15.73,29.207,8.26,0.0
5.73,490.81,3.14,1464.04,17.56,29.199,8.26,0.0
5.71,489.96,7.13,1444.31,15.38,29.184,8.25,0.0
5.78,488.85,3.5,1402.72,15.53,29.17,8.25,0.0
5.89,489.01,4.78,1380.54,15.52,29.16,8.25,0.0
5.96,489.91,3.76,1360.51,15.57,29.156,8.24,0.0
5.96,490.91,3.61,1327.95,15.49,29.164,8.24,0.0
5.98,490.67,5.94,1315.15,15.45,29.17,8.24,0.0
5.96,491.18,4.9,1290.52,15.42,29.168,8.24,0.0
5.96,492.03,6.8,1268.18,15.4,29.176,8.23,0.0
6.01,493.57,4.88,1260.53,15.32,29.175,8.23,0.0
6.05,493.99,4.84,1252.75,15.26,29.176,8.23,0.0
6.08,493.48,6.47,1246.89,15.22,29.172,8.23,0.0
6.09,494.02,7.93,1254.33,15.26,29.167,8.23,0.0
6.1,493.16,5.45,1241.99,15.29,29.159,8.23,0.0
6.07,491.81,4.23,1251.8,15.31,29.167,8.23,0.0
6.07,490.22,1.94,1256.73,15.3,29.164,8.23,0.0
6.07,490.38,2.55,1267.75,15.3,29.166,8.23,0.0
6.11,491.13,5.09,1268.1,15.33,29.163,8.22,0.0
6.1,491.08,4.04,1273.81,15.38,29.163,8.22,0.0
6.1,486.3,4.77,1286.83,15.32,29.161,8.22,0.0
6.1,489.47,4.93,1305.07,15.31,29.164,8.22,0.0
5.98,488.98,2.38,1289.74,15.35,29.167,8.22,0.0
5.98,489.11,3.39,1298.87,15.4,29.173,8.22,0.0
6.04,489.52,5.6,1307.3,15.5,29.181,8.22,0.0
5.97,489.82,5.29,1325.07,15.54,29.191,8.22,0.0
5.96,490.43,4.26,1342.9,15.51,29.202,8.22,0.0
6.06,491.53,3.03,1360.12,15.65,29.213,8.22,0.0
6.11,491.61,2.53,1371.34,15.7,29.223,8.22,0.0
6.22,492.37,6.07,1378.63,15.74,29.233,8.23,0.0
6.2,492.16,5.07,1399.49,15.74,29.24,8.23,0.0
6.25,492.23,4.67,1423.3,15.74,29.236,8.23,0.0
6.33,490.73,3.45,1444.29,15.69,29.245,8.24,0.0
6.36,486.27,2.44,1444.88,15.71,29.251,8.24,0.0
6.31,489.26,2.55,1458.99,15.81,29.256,8.24,0.0
6.35,490.05,5.45,1466.81,15.77,29.26,8.25,0.0
6.33,491.78,5.71,1440.87,15.76,29.267,8.25,0.0
6.32,491.88,5.12,1468.15,15.93,29.278,8.26,0.0
6.33,491.73,4.28,1490.14,16.19,29.293,8.26,0.0
6.48,491.88,4.91,1521.58,15.89,29.3,8.27,0.0
6.52,492.17,2.55,1559.78,17.19,29.311,8.27,0.0
6.5,491.84,4.34,1585.69,15.87,29.324,8.28,0.0
6.55,491.88,7.73,1623.18,16.46,29.338,8.28,0.0
6.6,489.6,6.34,1657.47,16.47,29.345,8.29,0.0
6.54,489.12,2.79,1705.17,16.46,29.357,8.29,0.0
6.53,490.01,3.06,1759.61,16.68,29.367,8.3,0.0
6.6,490.17,2.64,1807.12,16.73,29.378,8.3,0.0
6.65,491.26,9.21,1840.6,16.75,29.389,8.31,0.0
6.66,483.45,5.59,1874.59,16.86,29.397,8.31,0.0
6.72,493.44,5.77,1891.88,16.95,29.409,8.31,0.0
6.72,496.88,4.61,1932.94,17.58,29.419,8.32,0.0
6.79,491.45,4.05,1939.74,18.09,29.426,8.32,0.0
6.81,491.74,8.39,1958.62,17.13,29.432,8.33,0.0
6.83,493.37,5.99,1987.21,17.81,29.438,8.33,0.0
6.92,477.52,3.59,2018.84,17.74,29.445,8.34,0.0
6.99,501.27,3.55,2041.83,17.8,29.454,8.34,0.0
7.12,490.22,3.54,2058.96,18.02,29.465,8.34,0.0
7.06,490.41,4.81,2100.96,18.05,29.474,8.35,0.0
7.15,490.17,7.82,2129.7,18.17,29.481,8.35,0.0
7.28,489.18,5.68,2168.27,18.24,29.489,8.35,0.0
7.28,489.9,7.91,2187.8,18.31,29.492,8.36,0.0
7.27,516.79,5.69,2249.96,17.63,29.495,8.36,0.0
7.26,493.53,4.49,2308.6,18.09,29.493,8.36,0.0
7.33,490.83,3.53,2340.46,18.65,29.488,8.37,0.0
7.4,489.17,4.74,2351.77,18.87,29.486,8.37,0.0
7.29,491.26,5.67,2375.32,19.08,29.485,8.37,0.0
7.38,491.67,4.66,2421.18,18.96,29.481,8.37,0.0
7.42,492.51,6.0,2435.07,18.01,29.479,8.38,0.0
7.47,491.92,5.29,2469.94,19.19,29.475,8.38,0.0
7.45,489.96,7.35,2495.66,17.03,29.473,8.38,0.0
7.58,489.58,8.89,2556.79,23.94,29.472,8.38,0.0
7.81,501.05,4.42,2626.48,24.58,29.473,8.38,0.0
7.89,487.4,5.37,2715.55,20.59,29.475,8.39,0.0
7.98,495.48,3.68,2835.32,22.16,29.48,8.39,0.0
8.16,497.66,3.14,2984.81,22.83,29.489,8.4,0.0
8.29,495.64,7.75,3143.94,27.04,29.496,8.4,0.0
8.42,493.72,2.81,3322.76,21.77,29.505,8.41,0.0
8.56,493.33,5.51,3482.69,22.55,29.508,8.42,0.0
8.85,493.82,10.75,3664.19,22.52,29.508,8.42,0.0
10.31,484.85,4.03,3810.68,27.62,29.509,8.43,0.0
10.95,504.34,5.33,3671.96,26.7,29.507,8.44,0.0
10.12,495.5,7.58,4516.09,24.7,29.502,8.45,0.0
9.87,493.99,7.37,4234.07,24.54,29.498,8.46,0.0
9.93,490.49,6.28,4161.06,23.73,29.494,8.46,0.0
10.03,489.8,10.33,4710.93,28.13,29.494,8.47,0.0
10.1,490.99,7.42,4846.51,25.15,29.491,8.48,0.0
10.23,505.59,5.86,4873.11,26.15,29.488,8.48,0.0
10.35,462.05,9.73,4975.64,25.82,29.484,8.49,0.0
10.47,480.45,4.52,5027.87,26.68,29.482,8.5,0.0
10.53,485.82,3.99,5046.57,25.72,29.476,8.5,0.0
10.57,488.18,3.6,5043.5,22.41,29.469,8.51,0.0
10.53,490.05,5.4,4976.67,26.05,29.458,8.51,0.0
10.62,433.25,7.36,4971.85,36.41,29.45,8.51,0.0
10.56,476.1,8.89,5037.83,28.79,29.447,8.51,0.0
10.49,495.72,5.35,5026.92,28.71,29.443,8.51,0.0
10.56,497.02,3.27,4157.83,27.85,29.442,8.52,0.0
10.51,496.35,4.79,4414.37,29.12,29.444,8.52,0.0
10.66,496.0,9.11,5101.33,23.14,29.446,8.52,0.0
10.67,481.39,7.95,4238.99,27.54,29.458,8.52,0.0
10.78,496.03,4.51,6931.53,28.02,29.462,8.53,0.0
10.81,493.33,3.36,4586.29,28.05,29.471,8.53,0.0
10.94,491.42,3.93,5231.65,20.6,29.481,8.53,0.0
11.05,471.78,5.88,5552.38,30.93,29.491,8.54,0.0
11.09,479.92,10.65,5543.26,26.87,29.502,8.54,0.0
11.25,515.37,7.61,5688.15,27.72,29.507,8.55,0.0
11.3,511.93,5.71,6199.85,25.38,29.509,8.55,0.0
11.35,506.18,5.01,6314.2,27.69,29.51,8.56,0.0
11.52,501.42,6.03,5443.71,29.54,29.509,8.56,0.0
11.74,499.76,6.4,5259.97,29.56,29.506,8.57,0.0
11.99,499.88,8.05,6222.49,49.06,29.504,8.57,0.0
11.89,469.58,4.66,5821.49,29.47,29.495,8.57,0.0
12.57,498.95,7.09,5761.79,23.31,29.491,8.57,0.0
13.51,495.81,3.55,4598.74,29.28,29.49,8.57,0.0
12.5,498.98,5.34,6007.57,30.78,29.487,8.57,0.0
12.36,495.55,4.0,5545.6,23.49,29.487,8.57,0.0
12.5,494.03,6.31,6699.14,30.38,29.487,8.58,0.0
12.69,508.48,5.49,7062.11,34.11,29.49,8.58,0.0
12.85,511.39,4.34,6512.62,31.69,29.497,8.58,0.0
13.27,499.0,3.82,7563.06,26.21,29.503,8.58,0.0
13.68,499.85,3.0,6192.67,47.27,29.509,8.58,0.0
13.84,501.63,5.8,6953.95,28.55,29.513,8.58,0.0
13.86,501.71,9.52,9016.83,30.1,29.512,8.58,0.0
12.74,504.13,6.86,6738.13,26.36,29.509,8.58,0.0
13.85,505.17,6.23,9457.68,43.48,29.504,8.58,0.0
14.22,504.94,2.2,7174.94,26.44,29.498,8.58,0.0
14.51,504.83,3.8,7572.56,51.87,29.489,8.58,0.0
14.56,439.83,7.4,7360.71,32.28,29.477,8.57,0.0
14.57,484.92,7.32,8947.86,29.18,29.463,8.57,0.0
14.66,510.74,6.16,6836.45,29.83,29.448,8.57,0.0
16.43,516.72,8.93,7230.21,29.96,29.431,8.56,0.0
15.45,514.55,4.25,7720.28,58.92,29.412,8.56,0.0
13.49,513.36,1.99,6672.59,37.22,29.392,8.55,0.0
14.25,529.03,9.76,8109.86,40.48,29.367,8.54,0.0
14.31,505.35,6.86,6954.4,43.72,29.349,8.53,0.0
14.15,510.1,4.68,9242.5,40.58,29.336,8.52,0.0
14.07,503.31,3.59,9426.6,45.75,29.324,8.52,0.0
13.76,500.4,4.01,5911.96,35.15,29.31,8.51,0.0
13.29,499.82,4.74,5854.94,36.2,29.286,8.5,0.0
13.06,502.78,6.17,6155.77,39.12,29.27,8.49,0.0
12.84,501.57,9.49,5943.43,27.43,29.259,8.48,0.0
12.39,561.52,3.58,4562.95,32.66,29.224,8.35,0.0
11.98,479.27,3.8,4700.65,40.93,29.181,8.31,0.0
11.9,515.53,2.24,7487.46,75.09,29.143,8.31,0.0
11.98,509.35,4.72,11149.59,72.57,29.125,8.32,0.0
15.03,504.74,5.7,12905.29,61.74,29.118,8.34,0.0
15.8,504.89,11.4,10722.0,51.27,29.115,8.49,0.0
15.47,507.33,4.96,11788.29,43.64,29.109,8.49,0.0
12.04,507.41,4.77,6268.72,50.05,29.116,8.49,0.0
11.4,507.98,2.39,5759.89,37.71,29.118,8.45,0.0
11.02,507.8,4.49,6408.6,30.33,29.116,8.42,0.0
11.35,509.85,10.04,6089.73,35.97,29.111,8.4,0.0
11.31,511.56,7.35,5876.41,33.7,29.095,8.38,0.0
11.45,512.61,4.09,5799.3,27.84,29.087,8.38,0.0
11.51,511.36,2.97,5668.22,33.1,29.087,8.37,0.0
11.51,512.67,2.86,5536.55,30.37,29.095,8.37,0.0
11.55,496.11,5.08,5437.23,29.25,29.106,8.37,0.0
11.61,511.96,5.7,5397.73,32.24,29.117,8.37,0.0
11.61,510.32,6.1,5323.32,32.35,29.122,8.36,0.0
11.55,512.69,4.83,5326.73,32.48,29.12,8.36,0.0
11.44,522.73,2.9,4762.96,31.55,29.11,8.35,0.0
11.37,520.15,2.52,5514.74,25.49,29.099,8.34,0.0
11.42,511.11,4.8,6170.5,33.47,29.091,8.0,0.0
11.48,507.84,5.35,6098.04,32.96,29.087,8.35,0.0
11.45,505.21,5.72,6012.8,32.56,29.08,8.35,0.0
11.6,506.84,5.23,7085.06,38.29,29.082,8.35,0.0
11.68,507.7,2.94,6068.37,34.31,29.102,8.0,0.0
11.78,511.4,3.38,7292.69,37.89,29.111,8.35,0.0
11.91,509.09,2.72,5839.31,47.31,29.13,8.36,0.0
12.01,491.7,5.85,6580.0,30.16,29.149,8.36,0.0
12.0,504.78,7.88,6485.35,36.99,29.169,8.37,0.0
11.94,505.54,10.4,6371.23,34.22,29.186,8.37,0.0
12.03,498.62,6.84,6409.24,114.56,29.197,8.38,0.0
11.75,499.19,2.95,6355.25,27.33,29.209,8.39,0.0
11.42,497.91,5.11,6453.51,31.54,29.219,8.41,0.0
11.62,504.77,5.44,6421.04,40.27,29.229,8.42,0.0
11.83,500.51,7.89,6451.48,35.06,29.238,8.43,0.0
11.99,502.1,6.6,6551.41,29.89,29.248,8.45,0.0
11.92,534.1,6.0,5241.48,27.34,29.257,8.46,0.0
11.93,448.17,4.57,6396.47,31.75,29.265,8.47,0.0
12.04,501.29,2.76,5323.6,34.81,29.275,8.49,0.0
12.08,502.72,6.26,7050.59,32.91,29.29,8.5,0.0
12.31,497.2,9.35,7168.18,44.05,29.308,8.51,0.0
14.59,498.63,8.49,8186.3,53.77,29.332,8.63,0.0
12.01,498.98,5.7,6956.82,32.8,29.349,8.61,0.0
12.68,496.19,3.59,6987.21,31.52,29.373,8.62,0.0
13.38,499.04,5.43,9473.69,37.22,29.39,8.63,0.0
14.01,497.62,4.99,9125.9,38.33,29.408,8.64,0.0
17.87,498.72,6.79,14215.74,42.74,29.425,8.66,0.0
18.94,499.01,5.77,13455.95,45.66,29.438,8.67,0.0
15.44,499.36,6.83,13887.14,57.65,29.452,8.69,0.0
16.89,500.13,4.81,15450.68,55.69,29.47,8.71,0.0
17.23,499.76,5.89,14518.69,62.57,29.486,8.72,0.0
17.31,500.42,6.15,13834.03,65.61,29.498,8.73,0.0
17.42,501.29,8.03,14019.27,51.06,29.51,8.74,0.0
14.61,499.01,6.82,12543.74,59.16,29.52,8.75,0.0
16.78,510.84,4.72,15276.3,45.92,29.524,8.76,0.0
16.76,460.68,3.32,12964.32,58.08,29.528,8.77,0.0
15.94,450.1,5.41,10798.44,37.6,29.528,8.78,0.0
15.15,492.4,15.69,9453.92,37.06,29.527,8.79,0.0
13.58,498.86,7.91,9210.58,35.47,29.522,8.79,0.0
12.81,499.24,3.81,9091.04,32.04,29.517,8.79,0.0
12.85,499.87,4.43,9533.74,37.11,29.518,8.79,0.0
19.84,509.47,3.57,11724.71,36.33,29.515,8.78,0.0
13.24,493.35,6.18,10865.15,47.41,29.507,8.78,0.0
13.2,497.16,7.37,10722.14,86.02,29.499,8.77,0.0
13.13,497.03,8.12,8445.58,33.81,29.5,8.76,0.0
13.2,496.91,5.82,11880.4,48.57,29.508,8.74,0.0
12.98,490.9,4.06,14253.88,50.78,29.523,8.74,0.0
14.0,507.88,3.43,13968.15,57.45,29.539,8.73,0.0
14.86,505.05,9.42,7930.29,48.08,29.563,8.73,0.0
14.27,500.74,8.18,14147.2,71.49,29.596,8.72,0.0
14.06,497.87,5.92,11255.12,58.83,29.63,8.72,0.0
14.9,497.24,4.24,11333.82,49.58,29.663,8.72,0.0
13.61,496.8,6.24,12090.6,57.1,29.69,8.71,0.0
16.04,521.01,5.2,11464.42,40.98,29.712,8.71,0.0
14.68,515.59,10.86,12765.02,67.1,29.732,8.7,0.0
14.51,497.79,14.49,13213.45,70.31,29.752,8.7,0.0
14.67,496.83,7.62,16798.12,84.27,29.763,8.69,0.0
17.52,496.49,4.46,14428.74,93.84,29.77,8.68,0.0
16.52,490.18,2.97,14796.93,72.47,29.76,8.67,0.0
25.03,485.45,7.53,41923.34,216.06,29.736,8.66,0.0
16.17,495.3,6.52,17439.59,244.24,29.709,8.64,0.0
21.34,498.18,4.03,40147.34,350.31,29.681,8.63,0.0
14.25,499.7,5.43,17391.95,82.9,29.658,8.62,0.0
18.83,500.49,3.63,19683.04,194.56,29.641,8.6,0.0
13.19,501.67,3.48,9645.73,52.73,29.626,8.59,0.0
12.82,501.99,7.18,13853.59,243.37,29.615,8.58,0.0
12.91,501.49,6.84,7944.75,94.73,29.605,8.57,0.0
11.29,501.05,5.65,8343.35,55.13,29.603,8.57,0.0
10.4,500.43,5.7,6426.0,43.29,29.6,8.56,0.0
10.15,500.48,3.01,6146.05,27.27,29.59,8.56,0.0
10.17,499.05,3.31,6462.59,28.57,29.573,8.56,0.0
10.22,541.0,2.9,5884.28,25.8,29.562,8.57,0.0
10.26,498.04,5.59,7863.26,36.61,29.561,8.58,0.0
10.67,501.91,5.34,7805.74,36.32,29.557,8.58,0.0
10.9,499.52,4.76,9556.63,43.29,29.549,8.59,0.0
11.57,498.21,4.95,7060.54,25.04,29.542,8.6,0.0
9.35,498.07,3.57,5418.46,30.25,29.541,8.61,0.0
11.12,497.15,6.68,11155.91,34.85,29.541,8.62,0.0
10.5,496.18,10.99,9334.27,36.54,29.54,8.63,0.0
10.44,495.58,7.47,10428.88,44.28,29.54,8.64,0.0
10.72,495.83,8.05,7845.26,28.09,29.542,8.64,0.0
11.48,495.51,4.62,8284.14,48.84,29.546,8.65,0.0
11.66,496.34,4.78,8167.92,36.82,29.549,8.66,0.0
12.35,496.58,5.12,10325.48,50.25,29.556,8.66,0.0
11.19,497.26,9.37,8985.59,39.9,29.564,8.67,0.0
12.32,498.41,8.77,9088.88,30.21,29.576,8.67,0.0
11.8,497.93,5.57,11371.15,40.17,29.59,8.68,0.0
12.7,499.18,6.2,9664.78,52.58,29.607,8.68,0.0
14.26,500.36,2.81,9977.66,34.75,29.627,8.69,0.0
17.11,498.4,2.99,12314.6,34.09,29.647,8.7,0.0
15.7,502.85,3.06,9179.78,28.08,29.665,8.71,0.0
14.5,497.18,3.75,11814.69,60.36,29.677,8.72,0.0
14.27,490.3,5.28,9717.45,45.88,29.682,8.72,0.0
13.81,499.43,7.13,11251.23,44.43,29.678,8.73,0.0
13.7,501.07,11.65,11634.69,38.54,29.666,8.73,0.0
13.38,497.8,4.75,8121.35,31.67,29.648,8.73,0.0
13.11,509.38,6.23,7518.27,38.67,29.626,8.73,0.0
12.71,522.02,4.88,9501.93,37.37,29.605,8.73,0.0
12.39,498.57,4.44,10369.61,39.11,29.582,8.72,0.0
12.25,498.08,6.96,7943.03,39.66,29.565,8.72,0.0
11.97,497.9,8.35,8101.95,31.74,29.551,8.71,0.0
11.78,504.11,4.97,8906.23,45.02,29.538,8.7,0.0
11.6,501.36,3.3,8505.25,29.95,29.529,8.69,0.0
10.6,517.61,5.54,9050.97,55.74,29.523,8.68,0.0
10.74,511.2,8.3,8619.73,37.04,29.521,8.67,0.0
10.97,499.59,8.87,6879.88,32.78,29.521,8.66,0.0
10.78,500.12,5.94,4834.62,30.1,29.524,8.66,0.0
9.85,502.02,4.31,5732.47,27.26,29.531,8.65,0.0
9.59,500.48,3.68,8532.6,27.18,29.541,8.65,0.0
9.9,499.44,6.12,7653.59,36.69,29.553,8.64,0.0
9.73,499.63,4.34,9194.82,38.86,29.565,8.51,0.0
10.61,499.46,7.32,6991.35,40.74,29.574,8.51,0.0
11.18,498.39,4.6,10585.5,85.72,29.585,8.51,0.0
13.72,497.52,4.9,15708.58,82.19,29.595,8.51,0.0
31.72,497.78,4.08,26659.59,231.19,29.603,8.51,0.0
16.66,499.58,5.49,21158.5,230.72,29.609,8.51,0.0
17.83,498.69,13.24,16419.89,290.44,29.617,8.51,0.0
21.11,499.36,6.84,18504.17,512.5,29.624,8.51,0.0
24.15,499.24,10.27,33707.87,467.17,29.637,8.51,0.0
14.39,500.94,4.15,14659.21,51.04,29.655,8.52,0.0
14.54,501.0,4.1,12567.05,46.28,29.677,8.52,0.0
14.25,499.52,4.05,9640.42,45.17,29.707,8.53,0.0
13.63,499.67,5.11,11591.86,58.91,29.738,8.53,0.0
11.37,500.49,5.78,10119.77,44.63,29.765,8.54,0.0
12.92,500.61,4.52,9873.99,50.49,29.779,8.55,0.0
13.19,502.03,4.15,8727.36,58.35,29.784,8.56,0.0
13.21,499.7,5.13,8923.41,46.51,29.781,8.57,0.0
13.06,500.18,12.57,6100.22,33.64,29.766,8.59,0.0
12.79,500.24,9.65,8291.66,41.85,29.745,8.6,0.0
12.82,500.19,8.35,10977.5,47.55,29.719,8.62,0.0
12.76,499.13,5.61,7643.43,44.48,29.693,8.63,0.0
12.21,498.58,5.65,8932.7,38.36,29.674,8.64,0.0
12.0,498.06,3.58,7117.24,35.86,29.653,8.65,0.0
12.13,497.79,7.48,7762.17,42.28,29.634,8.66,0.0
12.47,497.42,8.37,12047.33,52.35,29.612,8.67,0.0
12.47,497.29,9.77,7440.52,32.2,29.588,8.67,0.0
12.39,496.54,7.78,7820.82,46.02,29.569,8.68,0.0
12.27,495.68,6.11,7716.78,41.02,29.548,8.68,0.0
12.24,494.96,8.47,8724.81,42.13,29.53,8.68,0.0
15.15,496.01,6.45,9721.31,72.69,29.513,8.69,0.0
12.73,496.6,8.81,9628.32,26.59,29.504,8.69,0.0
17.83,496.29,5.0,9553.46,34.83,29.512,8.81,0.0
19.09,496.82,7.6,10193.56,45.88,29.528,8.81,0.0
17.22,497.59,9.39,12311.05,48.87,29.547,8.83,0.0
16.55,497.77,14.53,12358.23,49.21,29.566,8.83,0.0
16.76,497.85,7.8,9507.15,43.5,29.582,8.84,0.0
16.81,498.08,6.21,8214.08,40.01,29.596,8.83,0.0
16.64,498.68,7.09,8479.27,40.4,29.592,8.83,0.0
16.47,499.1,10.54,8579.31,41.54,29.568,8.81,0.0
16.23,499.21,10.41,8123.44,38.23,29.54,8.8,0.0
15.96,499.39,9.53,9933.05,42.06,29.506,8.67,0.0
15.59,499.95,4.27,11260.76,48.99,29.478,8.66,0.0
15.12,500.48,5.41,8369.87,44.12,29.455,8.66,0.0
14.73,500.27,10.68,9470.66,37.76,29.438,8.64,0.0
14.51,500.89,9.52,10328.12,57.77,29.431,8.64,0.0
14.29,499.72,11.55,11112.47,43.63,29.428,8.64,0.0
14.05,500.14,6.6,7867.46,38.96,29.431,8.64,0.0
13.75,501.15,6.15,12642.91,48.61,29.433,8.64,0.0
11.5,500.69,8.23,7228.42,44.62,29.428,8.64,0.0
12.38,502.25,7.23,6824.52,37.54,29.413,8.63,0.0
11.81,503.7,9.97,12706.21,40.63,29.392,8.62,0.0
15.52,504.23,10.65,15599.82,57.1,29.387,8.62,0.0
14.74,505.6,6.82,10322.78,43.65,29.388,8.62,0.0
13.19,504.45,7.19,7491.66,46.77,29.4,8.62,0.0
13.35,504.06,6.92,7424.46,37.25,29.414,8.61,0.0
13.27,504.1,7.92,15091.88,51.09,29.428,8.61,0.0
18.82,518.52,8.76,16031.35,76.72,29.468,8.61,0.0
17.04,494.6,11.63,12893.83,103.11,29.493,8.72,0.0
16.09,509.23,7.65,11238.23,62.52,29.497,8.71,0.0
24.39,503.61,12.86,23801.62,58.52,29.474,8.65,0.0
15.97,503.61,7.02,11037.69,49.46,29.449,8.65,0.0
16.71,504.38,6.42,12357.57,59.82,29.435,8.65,0.0
15.15,503.59,9.69,13486.86,55.49,29.402,8.64,0.0
13.9,511.04,7.4,9317.16,39.35,29.377,8.64,0.0
12.61,526.48,14.26,7644.76,41.49,29.379,8.65,0.0
16.73,475.33,7.94,8335.72,39.93,29.381,8.65,0.0
14.67,513.86,15.25,7846.93,37.06,29.4,8.65,0.0
14.04,516.25,9.49,8049.26,39.75,29.408,8.65,0.0
13.83,511.22,13.31,7621.88,35.91,29.419,8.65,0.0
13.63,507.71,9.77,6961.75,42.22,29.436,8.65,0.0
13.31,501.04,16.6,8693.79,44.12,29.417,8.64,0.0
13.18,500.92,9.38,10256.1,41.19,29.388,8.64,0.0
12.89,501.78,8.96,11195.6,37.12,29.368,8.63,0.0
12.94,536.51,11.35,11682.08,41.2,29.35,8.62,0.0
13.16,484.07,6.77,6497.49,43.66,29.326,8.5,0.0
14.01,496.07,6.56,8398.94,40.67,29.303,8.56,0.0
14.23,500.07,4.71,10100.18,44.0,29.311,8.58,0.0
13.35,502.71,6.45,9262.31,31.24,29.369,8.64,0.0
13.36,452.36,14.6,7597.15,34.84,29.452,8.67,0.0
13.39,488.14,12.43,7347.57,34.88,29.54,8.69,0.0
13.52,545.96,8.09,7079.03,36.5,29.622,8.7,0.0
13.6,472.43,9.02,8312.15,40.33,29.718,8.7,0.0
13.81,500.79,7.78,8611.45,38.61,29.79,8.71,0.0
13.82,499.14,7.38,9559.58,34.23,29.82,8.71,0.0
14.13,500.54,5.73,10620.86,34.92,29.805,8.7,0.0
14.06,517.02,13.34,11518.05,54.26,29.783,8.7,0.0
14.02,509.31,6.5,7756.38,39.21,29.753,8.7,0.0
13.86,493.31,8.99,9618.47,55.89,29.718,8.7,0.0
13.76,494.84,6.2,9109.5,37.25,29.693,8.7,0.0
13.55,494.02,10.88,8721.45,44.55,29.678,8.7,0.0
13.62,495.55,8.69,8985.21,37.4,29.673,8.7,0.0
